(769,77571) 985 49906 106296 80080 33044 39954 97635 15292 84414 47279 72483 78073 8984 80239 41706 33999 12291 35922 53224 10710 19127 82893 66354 108794 74042 60437 52682 42574 26936 64683 21296 18972 27107 96841 47484 61971 75911 57477 12402 19428 20671 38198 5353 103659 83354 18660 1717 22547 26604 80903 51570 33442 10795 21537 10683 78367 59943 64121 64821 95969 105704 46448 42552 17846 20033 71556 27480 68285 102804 74610 55321 35174 82391 44723 108229 11728 79840 77465 52267 57470 107454 96829 1448 45519 10120 68011 19301 6281 107498 1992 71006 83174 43779 62744 8009 32302 103748 8585 39244
(900,5643) 71262 29992 92065 11559 65019 33798 76900 24691 60832 37346 89812 90831 13428 64984 102871 73735 38908 10561 13638 60352 6317 86735 86204 89033 102189 19061 50973 84147 26749 49087 86573 91801 8704 24146 21164 51145 106011 101988 67931 91706 33955 104445 84684 5537 93569 31118 5044 11077 9729 94054 70543 45356 62775 53417 28972 84885 97210 84802 82665 61112 68363 94434 107863 17817 74569 30424 55203 95841 97328 51104 9470 70036 92044 110603 44206 96118 22151 100867 104629 3575 32424 32922 66460 6959 11978 45789 40897 33081 1181 105402 52583 85568 53126 52506 30879 3841 59143 51549 66610
(1172,35977) 82804 88139 67875 61616 49682 69766 75626 73335 82907 54624 5019 56222 29280 45714 80444 40146 51488 8563 24462 17894 109413 102217 3079 57836 107481 54736 53828 40598 98719 46376 85574 39711 41053 92226 26258 1848 95313 54249 33856 98713 43989 18226 74860 8367 100134 15237 34935 7643 21678 100662 549 95063 87099 64867 2086 30794 28011 98657 25268 41518 83891 97081 28166 26013 1073 11939 76370 62769 101326 16674 9316 41138 1610 34027 20527 105699 97795 27935 50329 94484 24357 58655 77732 17949 51827 40110 79978 65629 16606 71785 53592 52592 5323 29070 91689 74560 53890 95642 58235
(2594,82) 20849 59338 84296 3222 9264 75034 29345 49176 39542 30024 291 71232 1342 58790 73660 23912 95500 67234 84771 94051 62077 70407 823 33120 52617 33663 102196 68563 103166 28518 70376 106036 35369 25859 590 17334 48465 90379 96994 86062 28875 60428 10587 30000 91055 47942 29795 104590 85193 49915 30599 24236 52102 100994 49980 57707 54654 30952 26753 26171 10026 82633 34536 23407 15713 22297 17109 66805 87068 101273 12898 15808 96065 50714 14050 60690 32621 901 53089 6258 63434 30726 78122 70262 32072 72394 108811 80982 43942 63073 22101 31872 69406 35921 18616 61711 91520 27900 28446
(1668,60426) 100693 108630 58065 101507 25818 63653 57271 47527 83650 72256 10247 36553 68591 38148 27764 108600 62091 37568 52078 18909 42125 45208 99381 19706 39122 99885 102861 55593 89496 13036 21514 56305 7532 81567 16654 42150 34408 101476 11968 71650 18094 108756 86053 51739 31820 33810 103413 58696 21195 68335 66544 4814 9364 31759 51831 82239 36491 83434 69671 64454 22394 89277 87929 64392 52053 85739 103972 90434 7743 33941 72073 66916 106184 31865 47896 64989 104635 96080 71740 48417 69902 61692 46660 104062 53643 30984 42816 77673 59470 40186 13859 81884 110845 94807 21183 53071 106040 31376 22697
(1036,44693) 62760 10590 110434 31222 104050 98418 58898 104297 78922 48990 85283 62138 92252 2730 109383 98666 51537 109264 103164 6751 60353 52554 6894 50611 4997 94337 29278 15757 55271 69709 5551 67397 73814 108215 17154 84002 60876 78393 20072 23603 30756 85518 56538 1991 14259 89187 50393 93244 2746 10274 65896 5000 266 104029 58089 20803 42422 6917 29500 78233 97695 111232 90570 93018 72000 108111 16422 43353 10303 83735 90033 43034 37436 80096 58221 30564 2731 18704 50304 34578 35413 107731 70450 40997 34305 80940 100566 81537 85404 18964 29151 81793 47205 94479 50892 67677 13297 61156 14033
(1797,5660) 32646 55577 102469 53616 12673 65110 48212 72045 70328 13693 66915 18486 75069 54449 41296 36309 54694 28084 59791 36 96421 69352 38142 49615 87668 87164 25520 12764 51297 68742 94475 74615 21571 81852 75250 96572 97442 33983 48967 77019 39308 88532 105420 2452 34064 82009 13721 18875 87757 100032 44411 82701 110581 37554 69731 48534 2469 13952 56574 47495 104159 67995 70145 64821 103202 11057 9627 40842 14294 87861 111256 29436 42334 99771 83621 62952 40989 1920 77392 14498 80527 100388 98431 109908 45305 60097 21339 98329 76966 37550 108869 47364 33103 89917 110412 38596 40339 25952 36031
(1385,4180) 80609 106246 30471 66978 104417 2542 13644 66195 16329 57830 92413 111011 27043 100648 48541 55090 39880 109298 85264 110757 49872 72361 84391 64545 32010 85754 55216 35409 34884 49662 37792 1842 27347 106513 17829 5142 4147 96549 93382 10535 17840 101603 31869 75329 102437 108798 99984 24996 100818 72073 82307 45936 69468 71112 1364 107931 78111 1225 109844 22886 36409 81696 61703 20488 24005 62563 96461 7834 30554 28377 58131 16829 31764 54399 89609 52745 85617 64841 86966 99626 10453 53942 40448 33509 78852 65797 50676 102034 61108 83666 86493 61821 62373 26230 80094 107019 54696 17902 7860
(1941,3025) 96702 94580 98003 30393 79920 49400 55101 103381 64156 97708 41975 106928 63167 51547 55124 58874 36754 46940 46905 52525 14808 110227 37476 94534 56521 29989 93213 13150 34438 4341 58505 80759 76591 71490 21042 68631 25392 96555 107069 89089 23210 61859 13898 20762 16702 50781 88394 99772 54237 88037 23035 14404 52209 62439 50058 4235 45931 56455 86680 81986 95253 94406 7348 9452 85271 85868 76558 76183 50061 84191 51449 101408 35661 79074 35950 89616 66153 17074 8017 731 70486 29691 106114 42092 77053 21483 60011 4200 44732 89528 33979 36162 34166 75285 81345 62970 4096 6333 34392
(1409,93342) 71259 42690 46927 70269 53679 88007 79359 72566 109064 76015 90188 41805 36630 48077 98368 60369 1201 960 63085 106439 43706 91893 40926 108848 54756 92354 98784 99402 62374 82732 58383 11276 54494 21405 2002 106001 104083 47540 71100 45525 31851 99255 36057 72090 97017 39170 71706 57453 74704 82724 107613 34212 60193 107234 82852 4802 56790 90394 15185 77528 94524 80867 85008 7231 228 16306 21108 4550 429 98188 93868 76193 17817 18110 47936 56575 79661 40704 59894 111171 106030 57937 87462 56484 36732 17320 8623 2417 83914 87365 44475 20861 29854 42220 29932 35444 108434 89815 58933
(115,10233) 36588 64267 80730 7525 74717 105604 41474 34477 65985 59972 64421 108868 108098 84990 48572 99280 42533 79714 76277 26831 48338 11378 41787 98236 65715 84900 76402 94812 93433 109727 24666 31994 27472 37790 45961 74452 8492 77359 49813 57318 14274 99303 2855 44347 81159 3347 83527 111310 109231 50034 61957 36811 61249 43435 81935 69936 10587 82475 98384 64541 80964 110608 96023 101848 11106 9262 84342 73818 73282 1602 51487 106163 60771 72218 19817 83456 93306 37704 44874 29445 79426 37591 48288 4038 79307 55714 11187 16422 95763 31274 36604 38710 91871 54305 36670 62616 2100 37575 22361
(520,16322) 19052 70025 105527 44563 49893 34836 100059 74179 26223 80439 7621 2939 17028 272 104572 180 77253 9534 1910 66247 25062 88081 25830 1013 24274 94012 8253 86483 80320 104078 96288 90204 33483 83500 3440 107962 1473 92983 34614 49772 95373 23888 49531 34149 105013 72061 6428 850 33401 18960 20718 13440 84595 63724 57683 76343 99947 8410 97931 18155 102035 102923 30348 88391 97085 85504 61908 44204 46831 3567 77997 86364 105953 23416 41654 70102 15235 73392 42030 10793 91583 73980 9209 73651 107714 69474 24813 97455 33319 16095 47234 95946 108885 14098 86797 67129 96258 39712 91050
(615,20) 52080 79376 52679 11085 107088 94554 36065 30082 72115 66902 10778 39076 33576 62977 18077 11824 71502 59527 60894 106642 68235 63042 13840 51574 43963 25778 7400 2235 75897 5922 16010 48609 28962 19820 33582 14653 24878 951 11668 56291 3621 40696 92330 55035 86726 66789 39884 14535 4975 101626 93020 57910 64450 5163 102839 27930 32823 76801 28647 2710 76164 98650 60760 103568 42564 46126 105330 73771 86073 110892 32614 59654 50473 110857 107054 4204 91506 56929 102408 46089 92388 37414 61254 80244 26265 90505 101873 55323 62313 1570 38084 11639 55829 107262 87653 109233 30262 62583 46727
(2443,1799) 58848 94097 64767 67675 19543 32686 12792 18603 16598 78870 51963 38089 89824 60790 71164 25989 84138 25426 8080 50182 60225 108831 32351 46465 77168 27089 104655 7215 53604 34852 82903 37834 99231 110215 32896 68662 7807 52421 87142 94065 6405 90898 68677 42884 87052 34314 25221 64000 6553 46110 7893 53784 17864 110440 649 52124 67031 86740 37952 21162 69762 34237 21212 108073 6930 89962 98209 65859 56355 105288 71323 108634 62526 81562 88170 1026 6359 56280 89506 61783 21424 30470 46617 97602 8334 23464 37620 75370 105005 97561 49318 83713 39966 61619 56795 3916 30357 68812 50065
(570,39557) 53763 98937 39671 104092 60349 103315 11714 23731 28269 40329 52691 95629 88912 20093 58545 97921 52067 56318 84109 104101 62645 63117 69305 10109 42746 48920 98233 15103 36886 89940 30972 103672 102219 17660 62934 74590 34135 109432 47160 49644 106150 24525 102029 48083 81952 33137 45608 69623 26365 25560 61185 107091 3826 80826 62014 16084 99264 51539 102425 92200 10049 35923 47620 90927 83491 11825 100056 17418 79148 81568 65315 61173 42636 36104 8159 79452 49412 71179 94380 87647 79912 88771 109634 92741 74179 4603 129 7137 85165 79561 37586 92923 100730 56341 28711 94477 37696 31867 58455
(1413,52807) 58996 56592 11318 63670 107910 85092 79863 74899 22991 74525 67657 95240 41089 38621 73946 81775 78420 59332 64746 93022 5607 11752 83161 28537 43930 56822 3746 108200 52783 61794 101055 10951 17597 105881 77337 13920 8704 73987 48471 8865 74938 107735 39024 33564 21185 12931 14560 106248 12820 35892 45464 52064 86339 68166 26325 35789 99933 91441 9322 13922 15175 97819 83659 77886 56383 60506 77960 20286 45718 52591 54478 38875 57860 102183 87999 83014 30011 36577 108395 81128 85786 85667 66138 6014 58098 24498 87685 37245 103007 65706 75518 6369 44768 16746 111123 95968 63449 102707 35470
(1385,4117) 35906 19008 29760 98344 83151 12364 8787 25948 42227 50059 103595 67120 71933 34991 21260 101380 110729 64471 61046 25108 92865 57416 45522 49006 18424 107248 103614 16310 16296 25600 69630 30094 89855 39299 23453 89095 26527 87175 54077 49812 51806 77698 49292 72841 34231 56846 94517 38137 64458 82048 57683 97669 65271 105086 3472 66907 3277 31049 69844 96389 37690 63672 69975 51546 9273 75113 78818 60394 49756 96073 48672 17065 39497 65200 53527 38069 20010 81326 13458 35884 89536 44101 22424 101001 74761 70722 22117 41022 103287 33987 102442 7484 74451 10187 21610 72622 9862 34106 91672
(2269,36786) 27426 3712 73062 18895 24732 32142 14430 15542 108171 71569 50532 87231 63988 54753 35626 72028 78342 102708 91985 77473 9649 99503 100394 31653 46642 34254 103055 73147 67453 50286 897 51906 51 1479 31647 63157 90777 3850 73042 8371 1057 28493 24194 6420 47737 54798 59562 78486 37270 82774 10044 36726 110893 102177 25683 95855 44757 96394 7350 106081 96847 105619 92915 86304 106471 89090 17984 73156 103557 71430 34650 10659 23823 73363 62387 46773 72593 55336 104356 38600 77422 16306 58016 5580 32392 43390 22247 33683 605 25026 59833 13512 36136 45960 8654 62194 95448 79937 8717
(2332,16808) 41223 85733 60622 12633 110032 87303 96360 42796 109819 24377 47252 55898 2276 85393 69064 110181 4904 104622 46921 38254 33035 76989 5551 48142 92416 105620 27111 5493 93238 16439 73164 106960 85670 75906 78315 83168 76711 87193 104132 43478 41894 29085 110412 20260 63577 66790 20895 15623 74363 46463 30106 5701 91172 59262 109226 2965 92758 37841 60246 91461 40333 6730 67125 108879 31770 8637 1785 97459 110023 15889 81832 95421 29123 91384 15762 73987 78552 108000 108080 39554 36189 28608 63506 43639 58874 82684 41847 83084 33380 80570 28327 15948 98418 99497 4791 44037 45167 24482 50604
(2378,79824) 98955 60838 93017 62571 23943 90394 5542 22479 21292 33582 6829 37976 61848 12577 24360 75599 24120 85438 107536 85803 44615 104315 26147 69741 46122 96028 52740 85060 93437 44423 18657 9742 53526 46321 6042 33081 71213 53971 27106 66145 7626 1971 73314 9177 66874 44140 13760 66042 58423 98580 68828 79493 37054 20585 14461 99950 2641 66639 58922 53214 56002 110348 75413 77096 90087 24453 109660 105773 99110 41079 50376 34088 56919 65643 56867 84285 84518 23648 87356 73377 45530 38668 59940 109173 17962 82128 28246 63499 104982 101828 93354 11625 91439 19080 50213 110581 7256 53251 49016
(1302,24471) 55729 76825 56559 1647 44198 32509 86981 19682 33615 10668 71019 66044 81589 57030 81905 28125 88737 54410 108134 12166 10217 1658 45151 11901 41441 66262 85386 12938 67848 30787 78478 10607 70443 51852 7310 97416 17263 86818 36871 72171 8306 53404 75586 18695 30599 109783 47849 24464 70966 3805 90263 5255 32811 92162 66699 32811 43444 102727 81632 89749 71329 82776 67656 51194 100345 106557 4729 28890 45013 23263 29714 36771 43936 41207 11388 37405 100609 28245 73957 65691 78469 4283 88030 23260 70142 22531 55543 7555 108009 106231 61426 98399 50867 8787 39565 48638 56761 108956 108409
(458,51972) 17637 28421 100593 110444 24255 27044 61749 63084 88239 24450 59686 7846 81870 6227 27191 77009 55149 18040 84945 84214 43210 6008 39417 53133 75160 44910 40128 77897 12649 103832 84961 88129 94191 53107 97970 52110 84082 29220 78144 50199 35103 50448 105068 70540 92068 4853 27813 71367 72380 69279 22914 34812 26152 101690 82788 28789 77102 20594 25371 52259 52419 106818 13849 93730 50579 75304 40437 85935 95990 4723 80402 62681 70925 19874 107480 101720 33328 24586 21656 63524 45807 15102 34541 27858 106539 86508 103789 84543 38305 3232 99885 74692 19331 37615 63390 13973 67191 11093 69271
(409,1007) 11306 65683 50789 51513 82029 22688 46836 106077 17649 104106 94314 46083 94287 78647 4693 31017 104745 78859 8738 102407 13870 30507 72684 13416 110194 48632 56530 100846 77610 90874 62556 26221 59652 85443 44245 21212 44287 43331 39152 54691 100105 110301 110730 12160 66835 51313 62553 68662 39558 68180 89382 29889 17601 8659 4252 3400 95029 43123 46281 14197 74286 14393 4152 67415 19989 20908 12110 90748 109912 1889 35081 11720 76905 95146 69607 55790 66446 82693 42778 30271 14901 55059 105498 58827 6980 106625 65676 93118 19417 74085 59090 7301 17681 39999 28018 102989 20019 62173 47961
(1659,10756) 16559 4798 75637 103246 4062 95016 84329 99665 40407 77150 35742 58612 107507 3122 19429 12494 51835 14969 80897 97998 43468 1885 80462 7806 72795 36788 16218 43405 28602 72415 90574 89592 48276 37588 42943 100972 7403 3335 79275 7288 70908 52010 60732 38768 36038 60411 30080 64933 42473 28022 80028 22115 84922 9621 18935 16033 22320 64476 11203 104054 103404 108217 105854 36585 72663 61928 90293 110312 92601 10951 111295 24130 109434 15758 3674 84916 31214 61785 41302 95306 1624 102059 29604 18075 83423 19728 80363 12661 91817 6676 36345 62329 63847 38905 101939 47503 3242 96092 26559
(1455,12741) 106366 30410 18792 42258 102448 29083 58278 51953 11663 49170 43881 46684 57011 96622 107253 25914 73308 59788 20503 57563 59008 92999 59980 98753 78434 13943 37525 59625 82642 110496 110808 48975 24735 89113 25097 26358 42553 2331 21023 45570 10213 93982 34019 63261 71581 42924 82740 90921 66694 14711 47826 74651 36017 76791 71277 94602 29773 84290 51547 71085 32710 40301 41288 92487 48727 34847 91685 88355 78390 54291 73927 83704 83722 51303 69013 4190 70141 50674 89436 52017 44244 88840 66327 71313 22957 109116 29855 37070 37101 59749 94965 41457 44319 47664 46111 82679 67833 18448 56106
(739,41011) 23224 4462 81388 105421 101123 52767 90762 100924 79951 35522 81826 25297 69100 96598 39561 8377 41321 34347 83905 64354 22422 31989 19560 47919 74853 68010 45598 108299 90577 38016 53114 80185 43978 43956 69479 3936 90757 23480 9645 102672 8639 2551 62158 11231 30771 94069 67866 109724 75952 21059 53844 65781 70272 7384 52685 95745 83196 99690 23327 45410 23442 1532 80811 74152 71207 26311 93879 29091 35574 43554 373 65351 4741 38678 91907 10971 20345 69174 56162 105799 66251 18507 94577 25139 103643 45782 45158 96502 40784 95962 38207 60789 45050 26575 61175 65126 87458 37998 16991
(950,7425) 43903 59412 110903 44494 71039 11614 70709 50618 86805 85063 99637 95725 40998 101902 79221 86523 97718 92216 76559 54667 58333 36085 80469 38951 52285 42306 57772 93966 82984 16853 36867 7973 48837 39699 11874 8613 66692 47136 19435 98223 8508 47190 71772 86160 4314 90053 103881 5945 94113 88086 42942 78794 59281 25354 19554 3902 15023 87354 85175 39879 30969 72523 89354 37665 6913 19937 40160 23217 61928 47178 51472 58264 57346 64685 61015 847 47152 99234 109083 75902 71887 99243 50591 58248 48299 81218 33730 24751 12648 108152 94467 11834 52954 86526 84304 29561 48992 12334 81635
(1142,22055) 64275 19049 17231 57677 84748 63193 17530 91296 15017 88585 45349 108167 50978 77382 19631 37581 57346 92219 81530 15868 102837 96442 94514 32201 34064 11616 67957 53808 100616 103758 53787 96256 19221 12119 7109 49651 72884 89134 6172 107591 92703 105475 69312 14410 3208 100350 2835 74209 22102 79934 8674 79114 54582 12467 84623 61148 93266 12182 50888 58632 26889 27684 18775 36206 6191 46054 90159 66312 108158 60986 1227 97106 62546 78247 42191 14751 22392 56810 89374 58663 26889 2121 21029 34884 10831 40425 72247 78777 36552 24493 87117 21988 13790 91929 7308 95265 25772 99952 37325
(67,6662) 73943 101576 92708 66264 2740 38646 66448 54216 58548 79156 108677 92598 2372 39864 45744 29695 70340 31572 57537 50055 67808 31407 25853 20900 16808 101853 34803 4000 65971 43382 95568 59573 81660 107789 23920 57720 28703 36421 74767 109794 94249 99214 19593 57901 25244 53014 87118 56356 101348 98617 57360 30470 24046 86631 43161 53526 62625 100421 92478 77953 75426 151 17375 23211 52684 62055 109222 2976 82163 52490 46454 7304 16811 57022 30428 70967 110317 110386 99216 37663 91713 13514 6301 97439 5453 4249 81771 46046 58671 40402 91641 34114 73823 54064 53044 93632 106848 27790 63789
(212,10885) 49419 14803 32148 17411 28091 33924 40986 46987 33577 85555 64965 40788 30983 55567 90597 25608 90138 76023 22452 1676 83830 28146 49650 18150 51122 107613 48502 63845 5894 71067 79792 14538 65484 64576 78692 78504 48780 30463 100651 98254 69070 77591 18496 47465 30923 42015 86719 8231 13410 111335 15771 56255 32309 92996 53781 4565 49584 33804 15046 33812 48785 57370 40951 70933 30310 41003 102517 109736 16169 81308 5081 92529 32217 85880 5064 9714 94816 63925 48992 79763 11694 85807 4958 101870 57418 22297 88072 90054 80722 17265 8821 32660 102581 68686 26193 27329 21248 15713 78183
(1670,108302) 44239 42495 69577 6671 110988 10057 62772 1763 104285 44 104000 11509 89239 46551 5640 44872 86051 46542 26438 40165 93682 45516 94161 16073 107440 99006 25963 3398 23506 103681 64578 76188 30240 49916 86654 22330 71760 98383 72019 62915 54789 18075 84783 97385 22942 30819 79797 101503 68103 108985 11020 12929 48850 9962 779 68821 103553 43046 34412 20214 110018 4609 24438 36111 93965 13294 51659 84810 31079 15729 12918 76074 38038 58363 95199 62120 47904 48057 69133 62530 41342 108367 3568 151 73629 46239 80281 49353 108701 38675 41025 40783 76419 98112 84092 99268 60943 76342 72151
(2111,229) 64752 105822 18010 95846 13970 95013 3111 67960 76646 71827 22655 55441 25038 18378 33977 60465 60978 83015 15251 65664 50422 72547 101908 62171 46466 29943 8351 32663 35336 62142 13377 43601 82773 95824 18380 34455 26846 43474 98497 89543 37397 34860 63503 36095 78465 35664 33104 69799 48184 5548 85494 84338 27985 45139 25509 107805 32957 63613 80168 23693 82184 68417 31452 93921 13623 100848 8497 22092 19661 64356 5983 110401 4037 25323 89064 37878 109082 14352 28791 107397 68921 65785 85669 73102 25801 13580 45092 74643 34128 24541 72599 95377 69949 70994 60087 59037 22681 74926 21016
(2626,38786) 2979 32047 80988 85386 101991 52561 63184 91642 2592 80944 14234 99530 44077 57627 33847 108107 58104 69162 74292 54951 21569 68770 76200 47439 36493 73638 72414 103412 75699 6628 104724 35739 22097 106989 86082 92523 19314 47211 40760 41959 12472 101430 49211 8563 30599 109829 15851 100211 101333 26624 92779 96241 45650 81752 30991 19549 90018 62695 65010 11789 30892 65259 17148 97636 68917 20833 109824 51082 34000 105450 71948 14646 91448 39805 86272 58909 83580 106756 58225 73504 26348 28630 61963 26231 102384 54509 11003 8434 86127 15480 3229 78151 78899 43207 62151 64885 19692 62177 54593
(235,29836) 94587 54995 19078 26805 63798 57430 59387 13520 51727 81650 70448 85245 2924 14795 68398 50326 27252 40543 2842 53502 84402 48879 57022 2995 81812 12805 34287 3763 42943 54565 59677 62646 9239 31607 64256 68476 20722 68407 40786 33196 745 3452 94608 41120 66358 14653 84885 54519 42526 9925 22255 23266 62058 28194 36073 31979 9106 93197 21524 93704 80532 39426 92098 43485 49108 80689 33526 12980 107768 45813 56656 47699 100342 81109 33989 79952 64675 44733 86766 61485 98379 15592 79413 84572 67488 67080 26522 69048 14540 86755 89430 10306 100895 96128 42237 102273 66719 99966 48743
(1442,25874) 50305 63111 79297 99949 69951 40379 4551 56668 81495 97102 50690 15395 66103 79735 46779 62157 19781 32946 46022 995 54515 12280 106880 4181 105448 100039 9738 23781 8090 58028 57961 52170 11814 34241 57374 81299 103969 102979 58304 44952 48824 21775 755 9537 14600 105913 98380 44886 80862 17730 44835 100083 17137 56253 49454 67888 98843 78395 65560 84458 14139 43005 88342 24284 89324 4888 31456 40027 102486 68608 66691 4175 76051 9096 91481 73533 60350 20176 8647 29674 39068 9700 98896 93849 72680 67625 70328 18943 37188 50746 11176 102149 34596 9846 29797 3685 59489 65963 60738
(2093,13586) 19793 3822 16794 107605 107939 68247 49946 100892 102964 77955 20698 54770 81379 103870 81675 43554 93246 12936 41009 76438 7943 33194 37915 27989 62182 3965 86659 10106 29115 23072 22428 48775 3133 8876 104146 2521 60217 41199 85392 88633 59744 84192 6924 102078 101347 98955 65518 45366 65239 67368 108725 105066 22146 82957 48043 81450 62261 40888 14970 64797 29876 11240 98133 79377 54515 37643 105987 5640 29737 81889 2784 18512 39004 101125 67877 20346 99055 98975 34212 76185 69671 107334 87764 107103 73386 15726 16290 2288 62792 84163 57692 86248 104021 75338 88556 73520 93852 31123 100228
(289,1313) 104523 49482 89859 94793 13630 13177 48943 93845 47977 66666 18331 78723 75051 22038 30599 643 3978 1917 106657 104363 99091 17198 57660 73537 11697 17208 78290 76488 22688 41158 6605 64264 38176 69446 31665 58424 72507 81010 74371 96820 27282 1815 93664 48164 46233 83133 28604 17850 41917 62257 67602 98376 38631 95758 51550 74255 100239 55219 79937 7375 53583 65096 48159 95502 23712 10560 35613 61142 5181 14161 7519 81938 110914 4835 5146 23702 66204 59432 63149 109030 90610 57188 102146 17023 80666 85902 104185 20076 42921 5403 17176 36486 65737 86553 47402 65892 98908 58135 60786
(161,23240) 82945 6984 11451 30617 104744 31776 99657 44654 66446 23937 93319 2978 96745 10394 52520 8460 6596 78659 24294 60406 15888 85565 15705 49563 29358 72545 53715 80449 61152 49801 90218 1809 67987 14108 80254 84341 80032 96169 6370 34127 87419 5402 56734 45241 37129 50867 92116 1783 84306 101998 70389 107279 68805 37883 94021 29083 10763 74128 98546 37518 7105 6246 93294 42087 64007 110803 70895 54731 39979 93758 36451 59093 53125 46584 56252 623 99381 4571 2004 39613 58450 102084 102411 76115 95461 28445 26919 23031 31919 2909 45645 81665 60954 95248 56555 18972 21679 448 47604
(2309,12012) 105704 107567 30294 49271 5356 49826 41652 70907 28877 34829 77828 83741 22577 87620 2385 97310 10046 16903 28020 10503 15701 7857 58080 76517 55258 58236 45075 73788 84405 63449 71906 80386 1054 57046 39570 79268 109367 51351 73151 51736 73090 67884 52869 11938 77403 13731 7546 888 36215 76942 26871 13341 103041 103080 18057 35350 12778 6733 77904 10641 88022 82038 31581 23538 5041 38436 28900 18518 51040 47781 101310 73045 66102 85606 9766 24596 11889 58038 32708 54006 19984 53219 68589 23870 50011 21092 23954 109301 72156 53326 35400 81056 28778 88308 7515 108440 90270 35452 9819
(607,59466) 2618 87663 28019 76616 8360 65769 76756 14461 37649 57145 4019 1189 30087 68294 21726 19510 106666 57679 47115 99225 26147 45470 79662 52900 94671 18821 611 105431 55647 91797 50006 36319 34426 80257 81079 57529 8625 53107 53291 49409 61227 39450 37819 62799 32262 20557 21576 87325 68218 92652 65871 79581 22014 71155 73171 46568 99405 7103 44555 20182 47474 59477 25214 24536 94318 90687 52440 68058 11702 64131 104137 100549 63243 7264 103825 90357 38259 13096 92901 23960 75948 44299 56865 102608 20600 38511 103706 103262 106325 72017 15004 79851 14917 98962 53723 35607 41305 17681 97859
(2478,24345) 26116 30924 22029 6621 8150 15683 71532 82374 52434 62194 15645 108304 54747 10169 24833 51665 10881 25317 68845 40196 72276 61239 68957 64301 17875 44444 88697 25934 103928 59215 96110 79914 66897 5245 97081 17052 44240 83258 88488 21233 65440 36926 11349 32044 69495 84342 37028 91101 4951 4062 91736 97432 94256 36258 82594 9065 58069 89781 22500 22734 103970 16760 52924 74220 85189 89618 107273 17197 28977 2900 106204 88865 58814 103917 73960 438 54017 29284 69457 16354 227 1079 11748 40711 44235 28599 47867 68642 53507 45346 82825 54561 80824 109629 79519 92318 57581 38101 72534
(796,1006) 54533 95627 58388 43344 21085 24535 16644 92932 48347 44628 15246 57833 47869 5422 56397 109957 12292 84287 59468 4800 79059 40881 73294 47131 12896 42323 14963 2873 74336 31510 44092 39605 16427 51161 41199 14431 1991 13324 34020 11944 106917 41741 16906 3237 39467 49044 97987 16535 82169 104272 82617 31089 11272 17820 39913 104938 111226 98047 67416 104120 104135 96114 2574 72009 23499 25122 68765 48575 6806 1746 4294 63977 73516 109981 28090 6706 90037 35788 82924 42182 42654 102143 48521 10406 84067 37697 27968 88564 103214 69569 103286 70387 50426 93871 94148 9825 57694 52578 107745
(1503,3368) 16196 21524 77818 88554 45605 73082 63417 5773 85156 77948 66264 41834 109246 70251 9644 81492 27987 15087 92498 85901 33676 105039 93735 78153 45125 87977 59152 62671 31286 42213 104462 11472 46223 109456 20058 7556 74951 74762 51132 107383 19488 62922 5335 54624 62505 69802 769 62225 38949 11 40584 27412 24464 23817 63808 105053 21660 37983 101687 9265 56490 81742 109899 90989 88687 47000 76342 36985 5500 92727 83085 55294 56086 6712 99754 50655 60024 15612 27753 102346 106925 17601 31304 67104 101829 18976 33277 26593 27478 32416 5889 83952 97534 106844 57869 78707 84695 109803 20989
(1634,1030) 91255 100663 99418 64831 10942 47758 77189 12722 91069 53925 24965 2953 87481 65778 41042 77786 5742 23325 5248 76224 72430 26269 47329 76740 42583 84652 40839 8289 79422 79104 46694 7883 50237 67930 66052 100143 39893 75381 85113 26280 45594 68944 66893 106758 108734 45417 77306 51579 85053 7508 7833 42623 90634 63751 44166 87164 6007 94736 14254 8010 8881 43543 36665 42377 48795 18425 63307 49692 80959 11566 1665 24804 40997 12205 13622 60573 26070 20404 27233 104597 92973 48570 13627 72446 45127 90995 78669 8552 104187 85283 85111 34316 100475 105085 63382 94423 13456 4025 60014
(447,7805) 43233 43969 29265 54602 9791 52842 57152 105897 75410 40194 107654 23300 100419 67367 56232 33753 54686 53097 1889 72367 50709 102323 28798 20478 30001 10576 51595 13228 68476 85654 37638 4629 5275 20451 46231 98087 63840 105220 97759 97787 2582 60441 60639 101238 4365 25718 46149 75966 26428 103741 53357 1979 66299 41782 100757 5053 57613 10453 33884 39450 28102 106099 85744 42947 11753 13364 40683 91895 49827 55047 89770 98159 103784 43895 39868 64720 106910 99432 12829 69267 44529 99078 9148 70743 9939 70372 15770 68557 27842 27871 40737 110438 62818 105087 90684 86986 97709 2994 109794
(2078,18700) 56399 76112 87697 46077 101780 20213 49597 89099 56427 100495 80664 49016 109352 70571 18974 5813 89959 61169 101807 105631 69071 102000 57903 69702 44760 50121 81903 1501 53488 57115 40553 110169 81125 102599 96619 87475 62043 4229 32872 38100 20076 103403 4097 26564 15801 76946 36151 59530 6440 87110 6341 81407 1809 51791 86236 7988 27493 30139 24935 24613 60910 52591 46796 100147 56711 102058 89128 70569 72532 47068 9183 49493 100748 58157 56371 102957 89188 16416 7391 15208 17027 25238 59016 84822 24240 96251 62253 51524 32478 44653 62876 67057 45418 11435 45091 49882 105041 58505 108951
